"[1478191169, 333844, 7952, 8, 128, 0, 0, 0, 0, 0, 0, 0]",1
"[1478191169, 334083, 13584, 8, 0, 18, 1, 255, 0, 255, 0, 0]",1
"[1478191169, 334335, 8192, 8, 0, 0, 0, 0, 0, 0, 32, 3]",1
"[1478191169, 334561, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 334810, 3904, 8, 0, 0, 0, 8, 0, 118, 29, 49]",1
"[1478191169, 335166, 3104, 8, 81, 0, 0, 0, 0, 0, 0, 0]",1
"[1478191169, 335466, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 345156, 3104, 8, 81, 0, 0, 0, 0, 0, 0, 0]",1
"[1478191169, 350622, 1840, 8, 0, 2, 0, 0, 0, 0, 0, 0]",1
"[1478191169, 356014, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 356893, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 357269, 1328, 8, 80, 2, 68, 134, 55, 0, 0, 167]",1
"[1478191169, 358049, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 359211, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 359444, 24880, 8, 80, 34, 134, 144, 34, 18, 0, 71]",1
"[1478191169, 359683, 63504, 8, 239, 116, 0, 0, 0, 195, 0, 0]",1
"[1478191169, 359916, 1568, 8, 161, 34, 34, 3, 255, 248, 214, 226]",1
"[1478191169, 360150, 2592, 8, 4, 0, 88, 209, 105, 32, 219, 0]",1
"[1478191169, 360376, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 360617, 37424, 8, 120, 187, 231, 65, 17, 2, 0, 65]",1
"[1478191169, 360866, 1840, 8, 0, 2, 0, 0, 0, 0, 0, 0]",1
"[1478191169, 361105, 62272, 8, 0, 4, 6, 255, 39, 154, 128, 0]",1
"[1478191169, 361347, 1088, 8, 255, 0, 0, 0, 255, 154, 128, 0]",1
"[1478191169, 361573, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
"[1478191169, 361821, 21584, 8, 141, 0, 0, 120, 0, 0, 0, 0]",1
"[1478191169, 362695, 24880, 8, 84, 146, 66, 255, 146, 66, 0, 255]",-1
